,rho,p,adjusted_p,class
Nfu_g_1_000030,0.647183245956007,0.000471060895674947,0.00330542730404607,Old-Biased
Nfu_g_1_000033,0.545202855684152,0.00482478416480447,0.0197269010284686,Old-Biased
Nfu_g_1_000050,0.556969823792443,0.0038278026598372,0.0165587536528298,Old-Biased
Nfu_g_1_000064,0.509901951359279,0.00921691803043164,0.0327078533542339,Old-Biased
Nfu_g_1_000074,0.75700828163339,1.18658645093926e-05,0.000201455559264774,Old-Biased
Nfu_g_1_000092,0.576581437306261,0.00255320610471823,0.0120490426122233,Old-Biased
Nfu_g_1_000094,0.525591242170333,0.00697080312704994,0.0263598447767735,Old-Biased
Nfu_g_1_000099,0.694251118389172,0.000118214993862071,0.00115364337021893,Old-Biased
Nfu_g_1_000108,0.545202855684152,0.00482478416480447,0.0197269010284686,Old-Biased
Nfu_g_1_000119,0.764852927038918,8.48639883991162e-06,0.000157866124761209,Old-Biased
Nfu_g_1_000121,0.631493955144953,0.000710487383607643,0.00451280103040986,Old-Biased
Nfu_g_1_000130,0.843299381094191,1.20567443163898e-07,8.66250868818876e-06,Old-Biased
Nfu_g_1_000168,0.827610090283137,3.32965310364923e-07,1.67581271688742e-05,Old-Biased
Nfu_g_1_000177,0.584426082711788,0.00215604995284382,0.0106301518062886,Old-Biased
Nfu_g_1_000200,0.690328795686408,0.000133928965511685,0.0012670855849698,Old-Biased
Nfu_g_1_000220,0.670717182172589,0.000243212574757197,0.00202303077073625,Old-Biased
Nfu_g_1_000225,0.651105568658771,0.000423546815197896,0.0030630683243524,Old-Biased
Nfu_g_1_000270,0.729552022714045,3.50191356928477e-05,0.000452102513534615,Old-Biased
Nfu_g_1_000351,0.541280532981388,0.00520231296397148,0.0209934607398361,Old-Biased
Nfu_g_1_000373,0.568736791900734,0.00301107469117601,0.0136760446921714,Old-Biased
Nfu_g_1_000380,0.63933860055048,0.000580143072376225,0.00389974139837985,Old-Biased
Nfu_g_1_000386,0.611882341631134,0.00115234937725538,0.00651770911322715,Old-Biased
Nfu_g_1_000392,0.647183245956007,0.000471060895674947,0.00330542730404607,Old-Biased
Nfu_g_1_000406,0.737396668119572,2.60527164349415e-05,0.000362798712714108,Old-Biased
Nfu_g_1_000429,0.509901951359279,0.00921691803043164,0.0327078533542339,Old-Biased
Nfu_g_1_000438,0.706018086497463,8.0341931058616e-05,0.000851968178017302,Old-Biased
Nfu_g_1_000510,0.655027891361535,0.000380256222132649,0.00283051084267659,Old-Biased
Nfu_g_1_000530,0.690328795686408,0.000133928965511685,0.0012670855849698,Old-Biased
Nfu_g_1_000539,0.811920799472082,8.35166155631556e-07,2.98941243071728e-05,Old-Biased
Nfu_g_1_000558,0.525591242170333,0.00697080312704994,0.0263598447767735,Old-Biased
Nfu_g_1_000564,0.71386273190299,6.14647604952536e-05,0.000702910150300391,Old-Biased
Nfu_g_1_000578,0.772697572444445,5.991273919686e-06,0.00012324373633545,Old-Biased
Nfu_g_1_000593,0.807998476769318,1.03729654089856e-06,3.38315631677935e-05,Old-Biased
Nfu_g_1_000599,0.655027891361535,0.000380256222132649,0.00283051084267659,Old-Biased
Nfu_g_1_000678,0.611882341631134,0.00115234937725538,0.00651770911322715,Old-Biased
Nfu_g_1_000693,0.627571632442189,0.000784665274296931,0.00485943547448724,Old-Biased
Nfu_g_1_000707,0.509901951359279,0.00921691803043164,0.0327078533542339,Old-Biased
Nfu_g_1_000708,0.596193050820079,0.001659649132134,0.00864255312243099,Old-Biased
Nfu_g_1_000712,0.576581437306261,0.00255320610471823,0.0120490426122233,Old-Biased
Nfu_g_1_000793,0.56481446919797,0.00326502791445585,0.0146483039691537,Old-Biased
Nfu_g_1_000833,0.655027891361535,0.000380256222132649,0.00283051084267659,Old-Biased
Nfu_g_1_000837,0.537358210278624,0.00560441418375144,0.0222895173012016,Old-Biased
Nfu_g_1_000852,0.509901951359279,0.00921691803043164,0.0327078533542339,Old-Biased
Nfu_g_1_000860,0.596193050820079,0.001659649132134,0.00864255312243099,Old-Biased
Nfu_g_1_000866,0.780542217849972,4.1715385751028e-06,9.31549661534788e-05,Old-Biased
Nfu_g_1_000873,0.635416277847716,0.000642456892150574,0.00418250826373798,Old-Biased
Nfu_g_1_000879,0.651105568658771,0.000423546815197896,0.0030630683243524,Old-Biased
Nfu_g_1_000912,0.60796001892837,0.00126462151263413,0.00698147121256534,Old-Biased
Nfu_g_1_000942,0.741318990822336,2.23844262336009e-05,0.000324476003079171,Old-Biased
Nfu_g_1_000970,0.815843122174846,6.69043138343685e-07,2.58115280804577e-05,Old-Biased
Nfu_g_1_000972,0.75700828163339,1.18658645093926e-05,0.000201455559264774,Old-Biased
Nfu_g_1_000974,0.772697572444445,5.991273919686e-06,0.00012324373633545,Old-Biased
Nfu_g_1_000996,0.502057305953751,0.0105481500555574,0.0364153578693772,Old-Biased
Nfu_g_1_000999,0.839377058391428,1.56991694152081e-07,1.01736774347574e-05,Old-Biased
Nfu_g_1_001002,0.505979628656515,0.00986389635924509,0.034509715032433,Old-Biased
Nfu_g_1_001003,0.596193050820079,0.001659649132134,0.00864255312243099,Old-Biased
Nfu_g_1_001028,0.60796001892837,0.00126462151263413,0.00698147121256534,Old-Biased
Nfu_g_1_001030,0.592270728117316,0.00181290659433958,0.00923688020702824,Old-Biased
Nfu_g_1_001032,0.556969823792443,0.0038278026598372,0.0165587536528298,Old-Biased
Nfu_g_1_001042,0.658950214064298,0.000340868912191316,0.00260981873697057,Old-Biased
Nfu_g_1_001059,0.768775249741681,7.14246811554098e-06,0.000139679627940018,Old-Biased
Nfu_g_1_001080,0.572659114603497,0.00277411020036013,0.0128170096162958,Old-Biased
Nfu_g_1_001094,0.7883868632555,2.86168407715918e-06,7.20142071701352e-05,Old-Biased
Nfu_g_1_001113,0.576581437306261,0.00255320610471823,0.0120490426122233,Old-Biased
Nfu_g_1_001114,0.733474345416808,3.02432640605156e-05,0.000405218869135151,Old-Biased
Nfu_g_1_001117,0.796231508661027,1.93202745706442e-06,5.30638566116169e-05,Old-Biased
Nfu_g_1_001119,0.533435887575861,0.00603233218323054,0.0236312025273531,Old-Biased
Nfu_g_1_001129,0.662872536767062,0.000305084210203578,0.00239881835382115,Old-Biased
Nfu_g_1_001136,0.651105568658771,0.000423546815197896,0.0030630683243524,Old-Biased
Nfu_g_1_001141,0.815843122174846,6.69043138343685e-07,2.58115280804577e-05,Old-Biased
Nfu_g_1_001149,0.709940409200226,7.03476526043794e-05,0.000778456445951363,Old-Biased
Nfu_g_1_001163,0.588348405414552,0.00197812334892898,0.00992565435457028,Old-Biased
Nfu_g_1_001171,0.749163636227863,1.6390797733807e-05,0.000258781464220854,Old-Biased
Nfu_g_1_001221,0.709940409200226,7.03476526043794e-05,0.000778456445951363,Old-Biased
Nfu_g_1_001243,0.678561827578117,0.000192595074560917,0.0016854193859413,Old-Biased
Nfu_g_1_001247,0.502057305953751,0.0105481500555574,0.0364153578693772,Old-Biased
Nfu_g_1_001263,0.509901951359279,0.00921691803043164,0.0327078533542339,Old-Biased
Nfu_g_1_001266,0.651105568658771,0.000423546815197896,0.0030630683243524,Old-Biased
Nfu_g_1_001279,0.733474345416808,3.02432640605156e-05,0.000405218869135151,Old-Biased
Nfu_g_1_001284,0.556969823792443,0.0038278026598372,0.0165587536528298,Old-Biased
Nfu_g_1_001285,0.745241313525099,1.91811005597929e-05,0.00029079604289044,Old-Biased
Nfu_g_1_001299,0.678561827578117,0.000192595074560917,0.0016854193859413,Old-Biased
Nfu_g_1_001301,0.635416277847716,0.000642456892150574,0.00418250826373798,Old-Biased
Nfu_g_1_001324,0.745241313525099,1.91811005597929e-05,0.00029079604289044,Old-Biased
Nfu_g_1_001326,0.545202855684152,0.00482478416480447,0.0197269010284686,Old-Biased
Nfu_g_1_001335,0.651105568658771,0.000423546815197896,0.0030630683243524,Old-Biased
Nfu_g_1_001340,0.584426082711788,0.00215604995284382,0.0106301518062886,Old-Biased
Nfu_g_1_001341,0.63933860055048,0.000580143072376225,0.00389974139837985,Old-Biased
Nfu_g_1_001355,0.784464540552736,3.46173909552112e-06,8.31068840970748e-05,Old-Biased
Nfu_g_1_001381,0.827610090283137,3.32965310364923e-07,1.67581271688742e-05,Old-Biased
Nfu_g_1_001397,0.651105568658771,0.000423546815197896,0.0030630683243524,Old-Biased
Nfu_g_1_001398,0.509901951359279,0.00921691803043164,0.0327078533542339,Old-Biased
Nfu_g_1_001400,0.600115373522843,0.00151763370081223,0.00803810798266734,Old-Biased
Nfu_g_1_001411,0.647183245956007,0.000471060895674947,0.00330542730404607,Old-Biased
Nfu_g_1_001454,0.596193050820079,0.001659649132134,0.00864255312243099,Old-Biased
Nfu_g_1_001470,0.68248415028088,0.000170939062580016,0.00153659184540423,Old-Biased
Nfu_g_1_001478,0.784464540552736,3.46173909552112e-06,8.31068840970748e-05,Old-Biased
Nfu_g_1_001486,0.553047501089679,0.0041386714192597,0.0176040013393221,Old-Biased
Nfu_g_1_001508,0.709940409200226,7.03476526043794e-05,0.000778456445951363,Old-Biased
Nfu_g_1_001537,0.545202855684152,0.00482478416480447,0.0197269010284686,Old-Biased
Nfu_g_1_001550,0.615804664333898,0.00104876682722994,0.00607035790542024,Old-Biased
Nfu_g_1_001585,0.662872536767062,0.000305084210203578,0.00239881835382115,Old-Biased
Nfu_g_1_001614,0.815843122174846,6.69043138343685e-07,2.58115280804577e-05,Old-Biased
Nfu_g_1_001619,0.674639504875353,0.000216614481702267,0.00185149360868791,Old-Biased
Nfu_g_1_001636,0.529513564873097,0.00648735270484073,0.0249891616427723,Old-Biased
Nfu_g_1_001664,0.86291099460801,2.86647801808048e-08,3.38346780348428e-06,Old-Biased
Nfu_g_1_001667,0.635416277847716,0.000642456892150574,0.00418250826373798,Old-Biased
Nfu_g_1_001755,0.635416277847716,0.000642456892150574,0.00418250826373798,Old-Biased
Nfu_g_1_001781,0.717785054605754,5.35854465020465e-05,0.000630248756901295,Old-Biased
Nfu_g_1_001828,0.792309185958263,2.35622344229054e-06,6.22985478141625e-05,Old-Biased
Nfu_g_1_001829,0.537358210278624,0.00560441418375144,0.0222895173012016,Old-Biased
Nfu_g_1_001839,0.811920799472082,8.35166155631556e-07,2.98941243071728e-05,Old-Biased
Nfu_g_1_001844,0.635416277847716,0.000642456892150574,0.00418250826373798,Old-Biased
Nfu_g_1_001846,0.725629700011281,4.04496157488806e-05,0.00050257887236861,Old-Biased
Nfu_g_1_001849,0.706018086497463,8.0341931058616e-05,0.000851968178017302,Old-Biased
Nfu_g_1_001893,0.580503760009025,0.00234747104401284,0.0113151071470041,Old-Biased
Nfu_g_1_001906,0.529513564873097,0.00648735270484073,0.0249891616427723,Old-Biased
Nfu_g_1_001920,0.851144026499719,6.95562906030848e-08,5.84449679092869e-06,Old-Biased
Nfu_g_1_001927,0.549125178386915,0.00447062450416546,0.0186558257402359,Old-Biased
Nfu_g_1_001940,0.502057305953751,0.0105481500555574,0.0364153578693772,Old-Biased
Nfu_g_1_001942,0.655027891361535,0.000380256222132649,0.00283051084267659,Old-Biased
Nfu_g_1_001958,0.780542217849972,4.1715385751028e-06,9.31549661534788e-05,Old-Biased
Nfu_g_1_001976,0.576581437306261,0.00255320610471823,0.0120490426122233,Old-Biased
Nfu_g_1_001984,0.529513564873097,0.00648735270484073,0.0249891616427723,Old-Biased
Nfu_g_1_002005,0.50006201165843,0.0109110540055852,0.0376550993614262,Old-Biased
Nfu_g_1_002011,0.780542217849972,4.1715385751028e-06,9.31549661534788e-05,Old-Biased
Nfu_g_1_002022,0.870755640013537,1.51531763877474e-08,2.46301219482812e-06,Old-Biased
Nfu_g_1_002033,0.623649309739425,0.000865446019502541,0.00525146712568402,Old-Biased
Nfu_g_1_002084,0.513824274062042,0.00860563584666902,0.0309484510046149,Old-Biased
Nfu_g_1_002090,0.52166891946757,0.00748405266116143,0.0278127369323147,Old-Biased
Nfu_g_1_002116,0.702095763794699,9.15647514154554e-05,0.00094274611659838,Old-Biased
Nfu_g_1_002136,0.733474345416808,3.02432640605156e-05,0.000405218869135151,Old-Biased
Nfu_g_1_002143,0.63933860055048,0.000580143072376225,0.00389974139837985,Old-Biased
Nfu_g_1_002162,0.709940409200226,7.03476526043794e-05,0.000778456445951363,Old-Biased
Nfu_g_1_002163,0.596193050820079,0.001659649132134,0.00864255312243099,Old-Biased
Nfu_g_1_002178,0.560892146495206,0.00353693583478439,0.0156277713020888,Old-Biased
Nfu_g_1_002199,0.741318990822336,2.23844262336009e-05,0.000324476003079171,Old-Biased
Nfu_g_1_002218,0.678561827578117,0.000192595074560917,0.0016854193859413,Old-Biased
Nfu_g_1_002238,0.541280532981388,0.00520231296397148,0.0209934607398361,Old-Biased
Nfu_g_1_002315,0.658950214064298,0.000340868912191316,0.00260981873697057,Old-Biased
Nfu_g_1_002348,0.502057305953751,0.0105481500555574,0.0364153578693772,Old-Biased
Nfu_g_1_002351,0.549125178386915,0.00447062450416546,0.0186558257402359,Old-Biased
Nfu_g_1_002358,0.851144026499719,6.95562906030848e-08,5.84449679092869e-06,Old-Biased
Nfu_g_1_002372,0.549125178386915,0.00447062450416546,0.0186558257402359,Old-Biased
Nfu_g_1_002387,0.647183245956007,0.000471060895674947,0.00330542730404607,Old-Biased
Nfu_g_1_002390,0.768775249741681,7.14246811554098e-06,0.000139679627940018,Old-Biased
Nfu_g_1_002393,0.580503760009025,0.00234747104401284,0.0113151071470041,Old-Biased
Nfu_g_1_002402,0.670717182172589,0.000243212574757197,0.00202303077073625,Old-Biased
Nfu_g_1_002403,0.545202855684152,0.00482478416480447,0.0197269010284686,Old-Biased
Nfu_g_1_002407,0.741318990822336,2.23844262336009e-05,0.000324476003079171,Old-Biased
Nfu_g_1_002410,0.502057305953751,0.0105481500555574,0.0364153578693772,Old-Biased
Nfu_g_1_002414,0.690328795686408,0.000133928965511685,0.0012670855849698,Old-Biased
Nfu_g_1_002436,0.702095763794699,9.15647514154554e-05,0.00094274611659838,Old-Biased
Nfu_g_1_002457,0.568736791900734,0.00301107469117601,0.0136760446921714,Old-Biased
Nfu_g_1_002481,0.866833317310773,2.09460074886235e-08,2.80648194932029e-06,Old-Biased
Nfu_g_1_002483,0.556969823792443,0.0038278026598372,0.0165587536528298,Old-Biased
Nfu_g_1_002489,0.517746596764806,0.00802851249004288,0.0292980130065422,Old-Biased
Nfu_g_1_002496,0.580503760009025,0.00234747104401284,0.0113151071470041,Old-Biased
Nfu_g_1_002514,0.702095763794699,9.15647514154554e-05,0.00094274611659838,Old-Biased
Nfu_g_1_002546,0.513824274062042,0.00860563584666902,0.0309484510046149,Old-Biased
Nfu_g_1_002590,0.549125178386915,0.00447062450416546,0.0186558257402359,Old-Biased
Nfu_g_1_002594,0.505979628656515,0.00986389635924509,0.034509715032433,Old-Biased
Nfu_g_1_002608,0.71386273190299,6.14647604952536e-05,0.000702910150300391,Old-Biased
Nfu_g_1_002614,0.615804664333898,0.00104876682722994,0.00607035790542024,Old-Biased
Nfu_g_1_002621,0.737396668119572,2.60527164349415e-05,0.000362798712714108,Old-Biased
Nfu_g_1_002627,0.643260923253244,0.000523139043778044,0.0036045334392351,Old-Biased
Nfu_g_1_002641,0.631493955144953,0.000710487383607643,0.00451280103040986,Old-Biased
Nfu_g_1_002663,0.717785054605754,5.35854465020465e-05,0.000630248756901295,Old-Biased
Nfu_g_1_002688,0.768775249741681,7.14246811554098e-06,0.000139679627940018,Old-Biased
Nfu_g_1_002701,0.545202855684152,0.00482478416480447,0.0197269010284686,Old-Biased
Nfu_g_1_002716,0.651105568658771,0.000423546815197896,0.0030630683243524,Old-Biased
Nfu_g_1_002752,0.578811934754246,0.00243440655386905,0.0117170587289377,Old-Biased
Nfu_g_1_002775,0.553047501089679,0.0041386714192597,0.0176040013393221,Old-Biased
Nfu_g_1_002788,0.611882341631134,0.00115234937725538,0.00651770911322715,Old-Biased
Nfu_g_1_002854,0.52166891946757,0.00748405266116143,0.0278127369323147,Old-Biased
Nfu_g_1_002857,0.741318990822336,2.23844262336009e-05,0.000324476003079171,Old-Biased
Nfu_g_1_002867,0.655027891361535,0.000380256222132649,0.00283051084267659,Old-Biased
Nfu_g_1_002883,0.706018086497463,8.0341931058616e-05,0.000851968178017302,Old-Biased
Nfu_g_1_002886,0.811920799472082,8.35166155631556e-07,2.98941243071728e-05,Old-Biased
Nfu_g_1_002911,0.823687767580373,4.22542328046378e-07,1.93064847123495e-05,Old-Biased
Nfu_g_1_002979,0.525591242170333,0.00697080312704994,0.0263598447767735,Old-Biased
Nfu_g_1_003019,0.800153831363791,1.5774040085498e-06,4.58649875213234e-05,Old-Biased
Nfu_g_1_003030,0.529513564873097,0.00648735270484073,0.0249891616427723,Old-Biased
Nfu_g_1_003134,0.525591242170333,0.00697080312704994,0.0263598447767735,Old-Biased
Nfu_g_1_003174,0.611882341631134,0.00115234937725538,0.00651770911322715,Old-Biased
Nfu_g_1_003178,0.568736791900734,0.00301107469117601,0.0136760446921714,Old-Biased
Nfu_g_1_003204,0.7883868632555,2.86168407715918e-06,7.20142071701352e-05,Old-Biased
Nfu_g_1_003208,0.702095763794699,9.15647514154554e-05,0.00094274611659838,Old-Biased
Nfu_g_1_003276,0.63933860055048,0.000580143072376225,0.00389974139837985,Old-Biased
Nfu_g_1_003287,0.819765444877609,5.33154558119886e-07,2.23047571466611e-05,Old-Biased
Nfu_g_1_003291,0.517746596764806,0.00802851249004288,0.0292980130065422,Old-Biased
Nfu_g_1_003301,0.725629700011281,4.04496157488806e-05,0.00050257887236861,Old-Biased
Nfu_g_1_003307,0.517746596764806,0.00802851249004288,0.0292980130065422,Old-Biased
Nfu_g_1_003311,0.560892146495206,0.00353693583478439,0.0156277713020888,Old-Biased
Nfu_g_1_003312,0.52166891946757,0.00748405266116143,0.0278127369323147,Old-Biased
Nfu_g_1_003315,0.556969823792443,0.0038278026598372,0.0165587536528298,Old-Biased
Nfu_g_1_003320,0.537358210278624,0.00560441418375144,0.0222895173012016,Old-Biased
Nfu_g_1_003327,0.553047501089679,0.0041386714192597,0.0176040013393221,Old-Biased
Nfu_g_1_003332,0.596193050820079,0.001659649132134,0.00864255312243099,Old-Biased
Nfu_g_1_003339,0.592270728117316,0.00181290659433958,0.00923688020702824,Old-Biased
Nfu_g_1_003363,0.75700828163339,1.18658645093926e-05,0.000201455559264774,Old-Biased
Nfu_g_1_003379,0.568736791900734,0.00301107469117601,0.0136760446921714,Old-Biased
Nfu_g_1_003397,0.537358210278624,0.00560441418375144,0.0222895173012016,Old-Biased
Nfu_g_1_003400,0.643260923253244,0.000523139043778044,0.0036045334392351,Old-Biased
Nfu_g_1_003406,0.592270728117316,0.00181290659433958,0.00923688020702824,Old-Biased
Nfu_g_1_003410,0.576581437306261,0.00255320610471823,0.0120490426122233,Old-Biased
Nfu_g_1_003421,0.549125178386915,0.00447062450416546,0.0186558257402359,Old-Biased
Nfu_g_1_003448,0.541280532981388,0.00520231296397148,0.0209934607398361,Old-Biased
Nfu_g_1_003472,0.71386273190299,6.14647604952536e-05,0.000702910150300391,Old-Biased
Nfu_g_1_003478,0.702095763794699,9.15647514154554e-05,0.00094274611659838,Old-Biased
Nfu_g_1_003514,0.651105568658771,0.000423546815197896,0.0030630683243524,Old-Biased
Nfu_g_1_003519,0.517746596764806,0.00802851249004288,0.0292980130065422,Old-Biased
Nfu_g_1_003528,0.529513564873097,0.00648735270484073,0.0249891616427723,Old-Biased
Nfu_g_1_003565,0.651105568658771,0.000423546815197896,0.0030630683243524,Old-Biased
Nfu_g_1_003567,0.580503760009025,0.00234747104401284,0.0113151071470041,Old-Biased
Nfu_g_1_003592,0.647183245956007,0.000471060895674947,0.00330542730404607,Old-Biased
Nfu_g_1_003621,0.623649309739425,0.000865446019502541,0.00525146712568402,Old-Biased
Nfu_g_1_003641,0.592270728117316,0.00181290659433958,0.00923688020702824,Old-Biased
Nfu_g_1_003648,0.655027891361535,0.000380256222132649,0.00283051084267659,Old-Biased
Nfu_g_1_003686,0.823687767580373,4.22542328046378e-07,1.93064847123495e-05,Old-Biased
Nfu_g_1_003691,0.525591242170333,0.00697080312704994,0.0263598447767735,Old-Biased
Nfu_g_1_003694,0.534140853720162,0.00595346168763221,0.0236312025273531,Old-Biased
Nfu_g_1_003696,0.647183245956007,0.000471060895674947,0.00330542730404607,Old-Biased
Nfu_g_1_003719,0.753085958930627,1.39665262068448e-05,0.000230412824194453,Old-Biased
Nfu_g_1_003727,0.576581437306261,0.00255320610471823,0.0120490426122233,Old-Biased
Nfu_g_1_003754,0.623649309739425,0.000865446019502541,0.00525146712568402,Old-Biased
Nfu_g_1_003766,0.651105568658771,0.000423546815197896,0.0030630683243524,Old-Biased
Nfu_g_1_003769,0.549125178386915,0.00447062450416546,0.0186558257402359,Old-Biased
Nfu_g_1_003785,0.579448260179805,0.00240139189374741,0.0115637691240921,Old-Biased
Nfu_g_1_003789,0.513824274062042,0.00860563584666902,0.0309484510046149,Old-Biased
Nfu_g_1_003819,0.823687767580373,4.22542328046378e-07,1.93064847123495e-05,Old-Biased
Nfu_g_1_003828,0.588348405414552,0.00197812334892898,0.00992565435457028,Old-Biased
Nfu_g_1_003854,0.619726987036662,0.000953310684604121,0.00563294126212745,Old-Biased
Nfu_g_1_003901,0.674639504875353,0.000216614481702267,0.00185149360868791,Old-Biased
Nfu_g_1_003903,0.686406472983644,0.000151445884441613,0.00139812471530595,Old-Biased
Nfu_g_1_003905,0.839377058391428,1.56991694152081e-07,1.01736774347574e-05,Old-Biased
Nfu_g_1_003909,0.733474345416808,3.02432640605156e-05,0.000405218869135151,Old-Biased
Nfu_g_1_003950,0.60796001892837,0.00126462151263413,0.00698147121256534,Old-Biased
Nfu_g_1_003954,0.572659114603497,0.00277411020036013,0.0128170096162958,Old-Biased
Nfu_g_1_003964,0.804076154066555,1.28213005182581e-06,3.89948449811438e-05,Old-Biased
Nfu_g_1_003975,0.882522608121828,5.36793311075117e-09,1.20961492711586e-06,Old-Biased
Nfu_g_1_004002,0.545202855684152,0.00482478416480447,0.0197269010284686,Old-Biased
Nfu_g_1_004013,0.529513564873097,0.00648735270484073,0.0249891616427723,Old-Biased
Nfu_g_1_004041,0.63933860055048,0.000580143072376225,0.00389974139837985,Old-Biased
Nfu_g_1_004047,0.584426082711788,0.00215604995284382,0.0106301518062886,Old-Biased
Nfu_g_1_004064,0.839377058391428,1.56991694152081e-07,1.01736774347574e-05,Old-Biased
Nfu_g_1_004068,0.768775249741681,7.14246811554098e-06,0.000139679627940018,Old-Biased
Nfu_g_1_004094,0.647183245956007,0.000471060895674947,0.00330542730404607,Old-Biased
Nfu_g_1_004105,0.698173441091935,0.000104143215782635,0.00103881286165475,Old-Biased
Nfu_g_1_004109,0.580503760009025,0.00234747104401284,0.0113151071470041,Old-Biased
Nfu_g_1_004124,0.635416277847716,0.000642456892150574,0.00418250826373798,Old-Biased
Nfu_g_1_004140,0.651105568658771,0.000423546815197896,0.0030630683243524,Old-Biased
Nfu_g_1_004166,0.898211898932883,1.11785330698186e-09,3.95839840668756e-07,Old-Biased
Nfu_g_1_004200,0.604037696225607,0.00138617552898671,0.00747358910815836,Old-Biased
Nfu_g_1_004202,0.807998476769318,1.03729654089856e-06,3.38315631677935e-05,Old-Biased
Nfu_g_1_004207,0.811920799472082,8.35166155631556e-07,2.98941243071728e-05,Old-Biased
Nfu_g_1_004215,0.619726987036662,0.000953310684604121,0.00563294126212745,Old-Biased
Nfu_g_1_004220,0.71386273190299,6.14647604952536e-05,0.000702910150300391,Old-Biased
Nfu_g_1_004228,0.658950214064298,0.000340868912191316,0.00260981873697057,Old-Biased
Nfu_g_1_004239,0.690328795686408,0.000133928965511685,0.0012670855849698,Old-Biased
Nfu_g_1_004268,0.647183245956007,0.000471060895674947,0.00330542730404607,Old-Biased
Nfu_g_1_004269,0.804076154066555,1.28213005182581e-06,3.89948449811438e-05,Old-Biased
Nfu_g_1_004289,0.686406472983644,0.000151445884441613,0.00139812471530595,Old-Biased
Nfu_g_1_004290,0.643260923253244,0.000523139043778044,0.0036045334392351,Old-Biased
Nfu_g_1_004293,0.56481446919797,0.00326502791445585,0.0146483039691537,Old-Biased
Nfu_g_1_004300,0.7883868632555,2.86168407715918e-06,7.20142071701352e-05,Old-Biased
Nfu_g_1_004308,0.71386273190299,6.14647604952536e-05,0.000702910150300391,Old-Biased
Nfu_g_1_004314,0.807998476769318,1.03729654089856e-06,3.38315631677935e-05,Old-Biased
Nfu_g_1_004338,0.678561827578117,0.000192595074560917,0.0016854193859413,Old-Biased
Nfu_g_1_004343,0.643260923253244,0.000523139043778044,0.0036045334392351,Old-Biased
Nfu_g_1_004350,0.509901951359279,0.00921691803043164,0.0327078533542339,Old-Biased
Nfu_g_1_004364,0.662872536767062,0.000305084210203578,0.00239881835382115,Old-Biased
Nfu_g_1_004380,0.52166891946757,0.00748405266116143,0.0278127369323147,Old-Biased
Nfu_g_1_004391,0.706018086497463,8.0341931058616e-05,0.000851968178017302,Old-Biased
Nfu_g_1_004404,0.556969823792443,0.0038278026598372,0.0165587536528298,Old-Biased
Nfu_g_1_004422,0.553047501089679,0.0041386714192597,0.0176040013393221,Old-Biased
Nfu_g_1_004437,0.623649309739425,0.000865446019502541,0.00525146712568402,Old-Biased
Nfu_g_1_004442,0.631493955144953,0.000710487383607643,0.00451280103040986,Old-Biased
Nfu_g_1_004456,0.815843122174846,6.69043138343685e-07,2.58115280804577e-05,Old-Biased
Nfu_g_1_004463,0.580503760009025,0.00234747104401284,0.0113151071470041,Old-Biased
Nfu_g_1_004478,0.572659114603497,0.00277411020036013,0.0128170096162958,Old-Biased
Nfu_g_1_004511,0.592270728117316,0.00181290659433958,0.00923688020702824,Old-Biased
Nfu_g_1_004562,0.662872536767062,0.000305084210203578,0.00239881835382115,Old-Biased
Nfu_g_1_004577,0.8315324129859,2.60810856771941e-07,1.45277508140101e-05,Old-Biased
Nfu_g_1_004599,0.698173441091935,0.000104143215782635,0.00103881286165475,Old-Biased
Nfu_g_1_004603,0.698173441091935,0.000104143215782635,0.00103881286165475,Old-Biased
Nfu_g_1_004610,0.545202855684152,0.00482478416480447,0.0197269010284686,Old-Biased
Nfu_g_1_004617,0.855066349202482,5.22096486900258e-08,5.07508496825104e-06,Old-Biased
Nfu_g_1_004618,0.68248415028088,0.000170939062580016,0.00153659184540423,Old-Biased
Nfu_g_1_004625,0.737396668119572,2.60527164349415e-05,0.000362798712714108,Old-Biased
Nfu_g_1_004628,0.588348405414552,0.00197812334892898,0.00992565435457028,Old-Biased
Nfu_g_1_004640,0.729552022714045,3.50191356928477e-05,0.000452102513534615,Old-Biased
Nfu_g_1_004648,0.796231508661027,1.93202745706442e-06,5.30638566116169e-05,Old-Biased
Nfu_g_1_004652,0.702095763794699,9.15647514154554e-05,0.00094274611659838,Old-Biased
Nfu_g_1_004671,0.698173441091935,0.000104143215782635,0.00103881286165475,Old-Biased
Nfu_g_1_004683,0.694251118389172,0.000118214993862071,0.00115364337021893,Old-Biased
Nfu_g_1_004684,0.572659114603497,0.00277411020036013,0.0128170096162958,Old-Biased
Nfu_g_1_004688,0.760930604336154,1.00506018379607e-05,0.000178587306851936,Old-Biased
Nfu_g_1_004712,0.505979628656515,0.00986389635924509,0.034509715032433,Old-Biased
Nfu_g_1_004717,0.619726987036662,0.000953310684604121,0.00563294126212745,Old-Biased
Nfu_g_1_004718,0.604037696225607,0.00138617552898671,0.00747358910815836,Old-Biased
Nfu_g_1_004728,0.725629700011281,4.04496157488806e-05,0.00050257887236861,Old-Biased
Nfu_g_1_004761,0.807998476769318,1.03729654089856e-06,3.38315631677935e-05,Old-Biased
Nfu_g_1_004782,0.553047501089679,0.0041386714192597,0.0176040013393221,Old-Biased
