,rho,p,adjusted_p,class
ENSGALG00000032278,-0.0588348405414552,0.848587588598995,0.927158950606521,Not-significant
ENSGALG00000032280,0.268959271046652,0.374233819122521,0.609086331389631,Not-significant
ENSGALG00000032282,0.33059577066151,0.269910744226752,0.508879257950077,Not-significant
ENSGALG00000032289,0.238141021239223,0.433341277152903,0.659740475443708,Not-significant
ENSGALG00000032305,-0.0840497722020789,0.784858666138217,0.897798553331367,Not-significant
ENSGALG00000032308,-0.324992452514705,0.278601802222764,0.517450447881536,Not-significant
ENSGALG00000032313,0.0588348405414552,0.848587588598996,0.927158950606521,Not-significant
ENSGALG00000032316,0.0196116135138184,0.949295986292904,0.974396496815271,Not-significant
ENSGALG00000032319,0.487488678772057,0.0910694223252225,0.275010630474133,Not-significant
ENSGALG00000032320,-0.2129260895786,0.48490500717958,0.703070662382851,Not-significant
ENSGALG00000032336,0.476282042478447,0.0998975111288679,0.289876930074418,Not-significant
ENSGALG00000032342,-0.310984157147692,0.301031451115563,0.538533060080699,Not-significant
ENSGALG00000032349,0.128876317376521,0.674772471650517,0.833301525804022,Not-significant
ENSGALG00000032363,-0.450285230343923,0.122578271732281,0.326776241992438,Not-significant
ENSGALG00000032365,0.243744339386029,0.422266370910799,0.649722458098885,Not-significant
ENSGALG00000032382,0.198917794211587,0.514721912728175,0.725244957449241,Not-significant
ENSGALG00000032386,0.0728431359084684,0.813053617801112,0.911077829983987,Not-significant
ENSGALG00000032398,-0.145686271816937,0.634858726825619,0.807707929693833,Not-significant
ENSGALG00000032400,-0.37262065676255,0.209879217063878,0.441119777819738,Not-significant
ENSGALG00000032404,0.169265453211202,0.580388865205124,0.772275195810698,Not-significant
ENSGALG00000032415,-0.546323519313513,0.053393758800101,0.197303677826408,Not-significant
ENSGALG00000032417,-0.305380839000887,0.31028253838473,0.548826914618363,Not-significant
ENSGALG00000032419,0.305380839000887,0.310282538384731,0.548826914618363,Not-significant
ENSGALG00000032420,0.378223974909355,0.202562317620472,0.431855156487194,Not-significant
ENSGALG00000032430,-0.2129260895786,0.48490500717958,0.703070662382851,Not-significant
ENSGALG00000032440,0.168099544404158,0.583037545426354,0.772275195810698,Not-significant
ENSGALG00000032453,-0.327794111588108,0.274236152940711,0.513159321445521,Not-significant
ENSGALG00000032456,0.308182498074289,0.305637136785436,0.544114338798379,Not-significant
ENSGALG00000032458,-0.17090120347756,0.576680974322401,0.768213898365602,Not-significant
ENSGALG00000032465,-0.10860901604999,0.723949542730987,0.865713472999089,Not-significant
ENSGALG00000032468,0.187711157917976,0.539145284460553,0.743728038056709,Not-significant
ENSGALG00000032469,0.403438906569979,0.171622108194472,0.394753664384902,Not-significant
ENSGALG00000032489,0.0896530903488841,0.770849178509492,0.890488861735571,Not-significant
ENSGALG00000032496,0.470678724331642,0.104522883243771,0.298411745144509,Not-significant
ENSGALG00000032506,0.389430611202965,0.188411243293349,0.415056330222726,Not-significant
ENSGALG00000032526,-0.294174202707276,0.329259238441424,0.568391262337756,Not-significant
ENSGALG00000032529,0.210124430505197,0.490803418939567,0.707235881488731,Not-significant
ENSGALG00000032530,0.386628952129563,0.191888814342034,0.419186819320259,Not-significant
ENSGALG00000032544,0.0868514312754815,0.777846194017046,0.893872205802435,Not-significant
ENSGALG00000032546,-0.593951723561357,0.0323249163719586,0.143890409749732,Not-significant
ENSGALG00000032549,0.168099544404158,0.583037545426354,0.772275195810698,Not-significant
ENSGALG00000032567,-0.135761270062487,0.658322933812923,0.823728445429245,Not-significant
ENSGALG00000032577,-0.100859726642495,0.743025058861409,0.875938759164228,Not-significant
ENSGALG00000032588,0.521108587652889,0.0678307109011685,0.230851359962899,Not-significant
ENSGALG00000032599,0.022413272587221,0.942062786182012,0.970781518525053,Not-significant
ENSGALG00000032632,-0.246545998459431,0.416782723862058,0.645352361430383,Not-significant
ENSGALG00000032634,-0.0476282042478447,0.877208870821047,0.942495516365772,Not-significant
ENSGALG00000032640,0.535116883019902,0.0595090134647241,0.212883758359967,Not-significant
ENSGALG00000032642,-0.344604066028523,0.248888891617994,0.484546050560921,Not-significant
ENSGALG00000032647,0.350207384175329,0.240763168727478,0.475809349098772,Not-significant
ENSGALG00000032664,0.296975861780679,0.324456020854907,0.563999026125319,Not-significant
ENSGALG00000032672,0.33192716675214,0.26786935666911,0.508170048759599,Not-significant
ENSGALG00000032681,0.173702862550963,0.570352556873442,0.764786182083685,Not-significant
ENSGALG00000032685,-0.563133473753929,0.045081022981641,0.177576234663431,Not-significant
ENSGALG00000032690,0.375422315835952,0.206200610777494,0.436561940643969,Not-significant
ENSGALG00000032699,-0.0420248861010394,0.891573312811443,0.949202869904691,Not-significant
ENSGALG00000032701,0.344604066028523,0.248888891617994,0.484546050560921,Not-significant
ENSGALG00000032717,0.465075406184836,0.109291458032175,0.306060657135221,Not-significant
ENSGALG00000032723,-0.605158359854968,0.0284184202619439,0.133020609221077,Not-significant
ENSGALG00000032732,0.075644794981871,0.80598407669418,0.907878710813315,Not-significant
ENSGALG00000032734,0.501496974139071,0.0808078580066222,0.257183456747133,Not-significant
ENSGALG00000032750,-0.535116883019902,0.0595090134647242,0.212883758359967,Not-significant
ENSGALG00000032763,0.521108587652889,0.0678307109011685,0.230851359962899,Not-significant
ENSGALG00000032770,0.515505269506084,0.0713773801225296,0.238852238204724,Not-significant
ENSGALG00000032776,-0.305380839000887,0.31028253838473,0.548826914618363,Not-significant
ENSGALG00000032780,-0.47908370155185,0.0976379901518529,0.286607054849799,Not-significant
ENSGALG00000032783,0.554728496533721,0.0491114683074899,0.187339788481279,Not-significant
ENSGALG00000032789,0.313785816221094,0.296465574213848,0.534192356620196,Not-significant
ENSGALG00000032803,-0.417447201936992,0.155822481594526,0.374669683256176,Not-significant
ENSGALG00000032815,-0.406240565643381,0.16838342408063,0.390760519000803,Not-significant
ENSGALG00000032832,-0.196116135138184,0.520781217240197,0.729944176141975,Not-significant
ENSGALG00000032836,0.582745087267747,0.0366101995724376,0.156376225700933,Not-significant
ENSGALG00000032838,-0.144484045873595,0.63768483200286,0.811021713867032,Not-significant
ENSGALG00000032843,-0.431455497304005,0.140998349313447,0.3533320861217,Not-significant
ENSGALG00000032845,0.21242645786248,0.485954480732798,0.704499330341847,Not-significant
ENSGALG00000032856,-0.439860474524213,0.132565092000487,0.341868568243511,Not-significant
ENSGALG00000032858,-0.05323152239465,0.862878967131555,0.934133655193858,Not-significant
ENSGALG00000032868,-0.2129260895786,0.48490500717958,0.703070662382851,Not-significant
ENSGALG00000032882,0.417447201936992,0.155822481594527,0.374669683256176,Not-significant
ENSGALG00000032915,-0.0644381586882605,0.834338696728585,0.921766383976291,Not-significant
