,rho,p,adjusted_p,class
FBgn0000032,0.697269675688557,0.000217537440088422,0.0060532687110319,Old-Biased
FBgn0000071,0.643201946630044,0.000930589693330999,0.015563094298906,Old-Biased
FBgn0000083,0.583013342583775,0.00350340313477759,0.036984916834092,Old-Biased
FBgn0000153,0.507012478152469,0.0135419684203825,0.0865409066722143,Old-Biased
FBgn0000228,0.654423550774264,0.000704369803835482,0.0129818360506525,Old-Biased
FBgn0000276,0.523844884368799,0.0103008433456203,0.0738301427095185,Old-Biased
FBgn0000277,0.556999623885811,0.00576546373110839,0.0515055006338407,Old-Biased
FBgn0000278,0.618207237837414,0.00166676713438274,0.0223450266031824,Old-Biased
FBgn0000339,0.551898894729348,0.0063279327743416,0.0544728632411694,Old-Biased
FBgn0000384,0.800304404649119,4.5429945420906e-06,0.000465258843104412,Old-Biased
FBgn0000416,0.59066443631847,0.00300216401899343,0.0331740793822923,Old-Biased
FBgn0000575,0.628919904991946,0.00130623718828227,0.019195503296444,Old-Biased
FBgn0000588,0.546288092657238,0.00699868772561266,0.0579857913813479,Old-Biased
FBgn0000636,0.577912613427312,0.00387526843960724,0.0394031900502132,Old-Biased
FBgn0000715,0.641161654967459,0.000977784600856514,0.0160021618202778,Old-Biased
FBgn0001222,0.500891603164713,0.014909619656031,0.0915921430040355,Old-Biased
FBgn0001230,0.749807186000131,3.8043808305136e-05,0.00191841214062549,Old-Biased
FBgn0001297,0.711041644411008,0.000142833070870851,0.00453323874131322,Old-Biased
FBgn0001977,0.698799894435496,0.000207838103173585,0.00583238338114801,Old-Biased
FBgn0001987,0.726853904796045,8.55009595087444e-05,0.00319310726225514,Old-Biased
FBgn0002121,0.738075508940265,5.8141310469235e-05,0.00250032804416184,Old-Biased
FBgn0002521,0.618208373763373,0.00166672482719008,0.0223450266031824,Old-Biased
FBgn0002524,0.500381530249067,0.0150284947295334,0.0919858697739896,Old-Biased
FBgn0002525,0.793673456745717,6.20357434501991e-06,0.000555191959850701,Old-Biased
FBgn0002531,0.605606175624498,0.00219607834540745,0.0272891622389019,Old-Biased
FBgn0002542,0.605456550872214,0.00220313147932347,0.0272891622389019,Old-Biased
FBgn0002641,0.689618581953862,0.000272156131952377,0.00693230516619211,Old-Biased
FBgn0002891,0.568221228030031,0.00467351192451918,0.0443002552081808,Old-Biased
FBgn0002905,0.680947342387874,0.000348063068477781,0.00811656930107576,Old-Biased
FBgn0002906,0.560060061379689,0.00544846837930048,0.049519748289086,Old-Biased
FBgn0003118,0.642181800798751,0.000953937223694433,0.0157677410651923,Old-Biased
FBgn0003209,0.559549988464043,0.00550026612856671,0.0497176012021672,Old-Biased
FBgn0003231,0.581993196752483,0.00357526955786686,0.0374254244339827,Old-Biased
FBgn0003256,0.673806321568825,0.000423689745790511,0.00927077959181263,Old-Biased
FBgn0003277,0.600865894631397,0.00242906098265021,0.0289679373369114,Old-Biased
FBgn0003321,0.534556415597372,0.00859321403952893,0.0655141890012896,Old-Biased
FBgn0003328,0.685027925713045,0.000310327995531544,0.00764962359208526,Old-Biased
FBgn0003346,0.5865838529933,0.0032613691044502,0.0350253412795767,Old-Biased
FBgn0003416,0.559549988464043,0.00550026612856671,0.0497176012021672,Old-Biased
FBgn0003502,0.633510561232764,0.00117347325359707,0.0181577621514537,Old-Biased
FBgn0003716,0.765109373469521,2.1114762076995e-05,0.00123384733219334,Old-Biased
FBgn0003742,0.618208373763373,0.00166672482719008,0.0223450266031824,Old-Biased
FBgn0003748,0.844170675394705,4.12693192901948e-07,9.99925409338524e-05,Old-Biased
FBgn0003870,0.549348530151116,0.00662586105212187,0.055875470026977,Old-Biased
FBgn0003888,0.688088363206923,0.000284400822690298,0.00717065424519143,Old-Biased
FBgn0003892,0.600865894631397,0.00242906098265021,0.0289679373369114,Old-Biased
FBgn0004049,0.512623280224579,0.0123800960958726,0.0831069507686511,Old-Biased
FBgn0004167,0.599335675884458,0.00250859917828384,0.0294916263160612,Old-Biased
FBgn0004197,0.590154363402824,0.00303358173102087,0.0333727584894367,Old-Biased
FBgn0004237,0.676866759062703,0.000389701366039989,0.00881843592310079,Old-Biased
FBgn0004360,0.584177818946967,0.00342285899105623,0.0363276508730262,Old-Biased
FBgn0004368,0.644732165376983,0.000896486778196051,0.0152756426322463,Old-Biased
FBgn0004374,0.572811884270848,0.00427975462534121,0.0420525048943022,Old-Biased
FBgn0004387,0.642691873714398,0.000942201519253668,0.0156518894519497,Old-Biased
FBgn0004390,0.574342103017787,0.00415485367524887,0.041109876902313,Old-Biased
FBgn0004391,0.633510561232764,0.00117347325359707,0.0181577621514537,Old-Biased
FBgn0004394,0.52639524894703,0.0098708762116525,0.0715224538924551,Old-Biased
FBgn0004396,0.62279903000419,0.00150303684657084,0.0210298141321616,Old-Biased
FBgn0004397,0.549348530151116,0.00662586105212187,0.055875470026977,Old-Biased
FBgn0004431,0.703054178610411,0.000182817745033,0.0054050936879697,Old-Biased
FBgn0004620,0.591684582149763,0.00294015167847881,0.0326340410882777,Old-Biased
FBgn0004635,0.568221228030031,0.00467351192451918,0.0443002552081808,Old-Biased
FBgn0004657,0.70798120691713,0.000157147708396152,0.00486325649597313,Old-Biased
FBgn0004838,0.666665300749776,0.000513097118451258,0.0105749103209436,Old-Biased
FBgn0004876,0.646262384123922,0.000863460512969728,0.0147635399928422,Old-Biased
FBgn0005322,0.561080207210982,0.00534609442664783,0.0490832735991862,Old-Biased
FBgn0005642,0.506502405236823,0.0136518693229657,0.0869344037527828,Old-Biased
FBgn0005648,0.710531571495362,0.000145136909183309,0.00457711128833964,Old-Biased
FBgn0005660,0.73450499853074,6.58664386846226e-05,0.00276083207549808,Old-Biased
FBgn0010038,0.746236675590606,4.33889362335606e-05,0.00207223890646246,Old-Biased
FBgn0010258,0.540167217669482,0.00779675563485763,0.0619623763813405,Old-Biased
FBgn0010278,0.550368675982409,0.00650531948847782,0.0552340545286658,Old-Biased
FBgn0010280,0.538126926006896,0.00807897659174378,0.0633938021029879,Old-Biased
FBgn0010300,0.540677290585128,0.00772749238428522,0.0617081264835124,Old-Biased
FBgn0010303,0.568221228030031,0.00467351192451918,0.0443002552081808,Old-Biased
FBgn0010341,0.593724873812348,0.00281936587125624,0.0320819937744096,Old-Biased
FBgn0010379,0.706961061085838,0.000162188690570184,0.00495748446807449,Old-Biased
FBgn0010385,0.685027925713045,0.000310327995531544,0.00764962359208526,Old-Biased
FBgn0010388,0.553939186391933,0.0060976987486213,0.0535110771809223,Old-Biased
FBgn0010406,0.587603998824592,0.00319486320956624,0.0345351154775093,Old-Biased
FBgn0010504,0.78347199843279,9.8087897117881e-06,0.000755352844937233,Old-Biased
FBgn0010877,0.719712883976996,0.000108252647729576,0.00373396459217226,Old-Biased
FBgn0010894,0.605456550872214,0.00220313147932347,0.0272891622389019,Old-Biased
FBgn0010909,0.754907915156594,3.14108953455755e-05,0.00167761201270402,Old-Biased
FBgn0010926,0.52792546769397,0.00962007643851855,0.0702689995148851,Old-Biased
FBgn0011207,0.503952040658591,0.0142123658425518,0.0893580014429809,Old-Biased
FBgn0011300,0.630450123738885,0.00126062712434941,0.0188316839899053,Old-Biased
FBgn0011509,0.540677290585128,0.00772749238428522,0.0617081264835124,Old-Biased
FBgn0011606,0.505992332321177,0.0137624982533874,0.0875266694296738,Old-Biased
FBgn0011648,0.732974779783801,6.94426511185217e-05,0.00279288783891255,Old-Biased
FBgn0011661,0.58097305092119,0.00364837243995935,0.0380303586763445,Old-Biased
FBgn0011674,0.688088363206923,0.000284400822690298,0.00717065424519143,Old-Biased
FBgn0011703,0.606476696703507,0.00215542149813359,0.026899443671431,Old-Biased
FBgn0011742,0.540677290585128,0.00772749238428522,0.0617081264835124,Old-Biased
FBgn0011774,0.852841914960693,2.35502746193241e-07,8.06718717477122e-05,Old-Biased
FBgn0013275,0.51839372204182,0.0112717025276492,0.0780844441490011,Old-Biased
FBgn0013305,0.517213936465396,0.0114914188387445,0.0790552318172358,Old-Biased
FBgn0013720,0.566691009283092,0.00481132368021089,0.0453039710324312,Old-Biased
FBgn0013733,0.625859467498068,0.00140169454082859,0.0200640253149729,Old-Biased
FBgn0013811,0.61718822793208,0.00170508980319039,0.022644869124189,Old-Biased
FBgn0013987,0.5865838529933,0.0032613691044502,0.0350253412795767,Old-Biased
FBgn0013995,0.703390550676313,0.000180956187072864,0.00536602615636368,Old-Biased
FBgn0014007,0.631980342485824,0.00121638366938349,0.0184481761399322,Old-Biased
FBgn0014018,0.711041644411008,0.000142833070870851,0.00453323874131322,Old-Biased
FBgn0014037,0.616168082100788,0.00174420333374328,0.0229192009489494,Old-Biased
FBgn0014141,0.621778884172898,0.00153817544448881,0.0212816641581501,Old-Biased
FBgn0014380,0.639121363304873,0.00102701395537822,0.0165354240400765,Old-Biased
FBgn0014388,0.665135082002837,0.000534238949328448,0.0109200200054091,Old-Biased
FBgn0014396,0.627899759160654,0.00133741998404161,0.0194523135014193,Old-Biased
FBgn0015000,0.626879613329361,0.00136923563121515,0.0197703295937374,Old-Biased
FBgn0015010,0.513133353140226,0.0122786563305384,0.082807991844921,Old-Biased
FBgn0015037,0.693699165279033,0.000241709854738612,0.00642017566035662,Old-Biased
FBgn0015320,0.516193790634104,0.0116842292071005,0.0799938890029886,Old-Biased
FBgn0015336,0.644222092461337,0.000907733386633976,0.0153880946464538,Old-Biased
FBgn0015400,0.544247800994653,0.00725679504026007,0.0592837186923878,Old-Biased
FBgn0015477,0.712571863157947,0.000136111389206442,0.00439003422200259,Old-Biased
FBgn0015803,0.706450988170191,0.00016476148037288,0.00500532277071618,Old-Biased
FBgn0015919,0.600865894631397,0.00242906098265021,0.0289679373369114,Old-Biased
FBgn0016054,0.529455686440909,0.00937455720885344,0.0691878538727712,Old-Biased
FBgn0016076,0.679927196556581,0.000358094153534842,0.00825361327428102,Old-Biased
FBgn0016081,0.597295384221873,0.00261806901408038,0.0302769471314023,Old-Biased
FBgn0016675,0.593091934382734,0.00285637915776048,0.0324288806322201,Old-Biased
FBgn0016684,0.521294519790567,0.0107461183721867,0.0756569382773232,Old-Biased
FBgn0016794,0.559039915548397,0.00555247441715928,0.050052886442886,Old-Biased
FBgn0019938,0.628919904991946,0.00130623718828227,0.019195503296444,Old-Biased
FBgn0019972,0.611067352944324,0.00195141601404162,0.0250456933895215,Old-Biased
FBgn0019985,0.537106780175604,0.00822322895079411,0.0639698953775954,Old-Biased
FBgn0020270,0.573832030102141,0.0041961428049522,0.0413126686069327,Old-Biased
FBgn0020304,0.758988498481765,2.6858446773555e-05,0.00146599895740932,Old-Biased
FBgn0020386,0.577402540511665,0.00391421333822001,0.039677342144773,Old-Biased
FBgn0020388,0.555469405138872,0.00592964139691684,0.0526878869740357,Old-Biased
FBgn0020429,0.593938535806708,0.00280696307698929,0.0320819937744096,Old-Biased
FBgn0020493,0.599845748800105,0.00248184518599965,0.0293507739020484,Old-Biased
FBgn0020496,0.665135082002837,0.000534238949328448,0.0109200200054091,Old-Biased
FBgn0020545,0.555469405138872,0.00592964139691684,0.0526878869740357,Old-Biased
FBgn0020620,0.676356686147057,0.000395196841583094,0.00886204384714776,Old-Biased
FBgn0020621,0.689618581953862,0.000272156131952377,0.00693230516619211,Old-Biased
FBgn0020653,0.548328384319824,0.00674825497431831,0.056523747820302,Old-Biased
FBgn0022029,0.52231466562186,0.0105661454591622,0.0748140334934551,Old-Biased
FBgn0022153,0.510582988561994,0.012792748783915,0.0833879044746793,Old-Biased
FBgn0022700,0.653564878664686,0.000719825152913634,0.0130544290777274,Old-Biased
FBgn0022710,0.527415394778323,0.0097030854234381,0.0707193327926882,Old-Biased
FBgn0023001,0.50548225940553,0.013873858784056,0.0879533587497206,Old-Biased
FBgn0023129,0.68145741530352,0.000343139282316033,0.00809678297037403,Old-Biased
FBgn0023172,0.520274373959274,0.0109286057149135,0.0766700347259537,Old-Biased
FBgn0023214,0.769700029710338,1.75455805277766e-05,0.00110315061368945,Old-Biased
FBgn0023215,0.563120498873568,0.00514616276748442,0.0475553310997122,Old-Biased
FBgn0023526,0.514663571887165,0.0119784179987556,0.0813353413531361,Old-Biased
FBgn0024194,0.630450123738885,0.00126062712434941,0.0188316839899053,Old-Biased
FBgn0024251,0.508542696899408,0.0132165982970787,0.0850446856652106,Old-Biased
FBgn0024321,0.680437269472227,0.000353047816211689,0.00821352928863447,Old-Biased
FBgn0024365,0.750317258915777,3.73294283555473e-05,0.00191841214062549,Old-Biased
FBgn0024491,0.707471134001484,0.000159650900521737,0.00489497544994733,Old-Biased
FBgn0024698,0.618718446679019,0.00164781940500761,0.0222713441759805,Old-Biased
FBgn0025381,0.629429977907593,0.00129087989044,0.0191111785866333,Old-Biased
FBgn0025383,0.592341002443169,0.00290082386593797,0.0326224623713091,Old-Biased
FBgn0025525,0.648302675786508,0.000821051850610893,0.0141849201460324,Old-Biased
FBgn0025627,0.537106780175604,0.00822322895079411,0.0639698953775954,Old-Biased
FBgn0025628,0.843150529563412,4.39870974282485e-07,0.000103452526220849,Old-Biased
FBgn0025781,0.514663571887165,0.0119784179987556,0.0813353413531361,Old-Biased
FBgn0025864,0.597805457137519,0.00259032991102123,0.0300963009778771,Old-Biased
FBgn0025865,0.597295384221873,0.00261806901408038,0.0302769471314023,Old-Biased
FBgn0025879,0.579442832174251,0.00376038187726865,0.0386704281250382,Old-Biased
FBgn0026181,0.741135946434143,5.21629066364401e-05,0.00236614755491505,Old-Biased
FBgn0026192,0.727363977711691,8.40490048759412e-05,0.00315072760165132,Old-Biased
FBgn0026207,0.559039915548397,0.00555247441715928,0.050052886442886,Old-Biased
FBgn0026257,0.633510561232764,0.00117347325359707,0.0181577621514537,Old-Biased
FBgn0026323,0.560570134295336,0.00539707864880149,0.0492781059716857,Old-Biased
FBgn0026374,0.601375967547044,0.00240302727110281,0.0287957453692826,Old-Biased
FBgn0026404,0.705940915254545,0.000167369675471092,0.00503833441251463,Old-Biased
FBgn0026417,0.576892467596019,0.00395348653573939,0.0400345925036036,Old-Biased
FBgn0026431,0.510072915646347,0.0128976527247714,0.0837967836284366,Old-Biased
FBgn0026751,0.666665300749776,0.000513097118451258,0.0105749103209436,Old-Biased
FBgn0026760,0.614637863353849,0.00180430295617201,0.0236463661828665,Old-Biased
FBgn0027101,0.6284098320763,0.00132175012553184,0.0193376520574866,Old-Biased
FBgn0027280,0.723793467302167,9.46812935853814e-05,0.00347071575821839,Old-Biased
FBgn0027342,0.643201946630044,0.000930589693330999,0.015563094298906,Old-Biased
FBgn0027378,0.529965759356555,0.00929387623502275,0.0687968453939761,Old-Biased
FBgn0027493,0.52639524894703,0.0098708762116525,0.0715224538924551,Old-Biased
FBgn0027507,0.552408967644994,0.00626970658652833,0.0543958648301944,Old-Biased
FBgn0027565,0.509562842730701,0.0130032599516568,0.0840979064842179,Old-Biased
FBgn0027569,0.696249529857264,0.000224219713530648,0.00613608439177263,Old-Biased
FBgn0027594,0.738585581855911,5.71051458222634e-05,0.00248808122192265,Old-Biased
FBgn0028422,0.521294519790567,0.0107461183721867,0.0756569382773232,Old-Biased
FBgn0028425,0.679927196556581,0.000358094153534842,0.00825361327428102,Old-Biased
FBgn0028468,0.540677290585128,0.00772749238428522,0.0617081264835124,Old-Biased
FBgn0028506,0.565160790536153,0.00495252103924144,0.0462629788893498,Old-Biased
FBgn0028518,0.528467477506176,0.0095325129629056,0.0698724605928991,Old-Biased
FBgn0028561,0.525555612714225,0.0100107654281536,0.072377688328441,Old-Biased
FBgn0028562,0.655443696605556,0.000686379365881015,0.0128408523929605,Old-Biased
FBgn0028563,0.630960196654532,0.00124572913110226,0.0187217446117549,Old-Biased
FBgn0028675,0.784492144264082,9.37981600180954e-06,0.000727961657515437,Old-Biased
FBgn0028978,0.540167217669482,0.00779675563485763,0.0619623763813405,Old-Biased
FBgn0028983,0.657483988268142,0.000651580063390996,0.0124476852879349,Old-Biased
FBgn0029147,0.542207509332067,0.00752275683298918,0.060756964535703,Old-Biased
FBgn0029506,0.533026196850433,0.00882173949394878,0.0665415035177579,Old-Biased
FBgn0029507,0.714612154820533,0.000127578392635374,0.00415529099160595,Old-Biased
FBgn0029525,0.543737728079006,0.0073225420457074,0.0594784404595726,Old-Biased
FBgn0029657,0.592194655065409,0.00290955321733238,0.0326224623713091,Old-Biased
FBgn0029710,0.511603134393287,0.0125850367841167,0.0831994067422441,Old-Biased
FBgn0029761,0.503441967742945,0.0143266886860394,0.0895276431249284,Old-Biased
FBgn0029766,0.670745884074947,0.000460206686883302,0.00985278712823011,Old-Biased
FBgn0029768,0.580462978005543,0.00368539279150575,0.0382157536438603,Old-Biased
FBgn0029824,0.624329248751129,0.0014516121062559,0.0205417587799803,Old-Biased
FBgn0029826,0.570771592608263,0.00445117584839314,0.0431816219511108,Old-Biased
FBgn0029835,0.528945613525262,0.00945581547795501,0.0696453893930118,Old-Biased
FBgn0029911,0.641671727883105,0.000965797888064802,0.0159108395025469,Old-Biased
FBgn0029944,0.517213936465396,0.0114914188387445,0.0790552318172358,Old-Biased
FBgn0030055,0.551898894729348,0.0063279327743416,0.0544728632411694,Old-Biased
FBgn0030057,0.541187363500775,0.00765874009742383,0.0616047968646221,Old-Biased
FBgn0030089,0.578422686342958,0.00383664966901165,0.0392111911645697,Old-Biased
FBgn0030114,0.747256821421899,4.179849540505e-05,0.00201566142404741,Old-Biased
FBgn0030148,0.534623154169309,0.00858335972450478,0.0655141890012896,Old-Biased
FBgn0030159,0.822237540021912,1.48485424305175e-06,0.000220157344036957,Old-Biased
FBgn0030189,0.700330113182435,0.000198516342139383,0.00574944997904558,Old-Biased
FBgn0030246,0.555469405138872,0.00592964139691684,0.0526878869740357,Old-Biased
FBgn0030300,0.560060061379689,0.00544846837930048,0.049519748289086,Old-Biased
FBgn0030309,0.678907050725288,0.000368374134236836,0.00843186324771596,Old-Biased
FBgn0030310,0.753377696409655,3.32849391070654e-05,0.00173116536696119,Old-Biased
FBgn0030343,0.690128654869508,0.000268177359299715,0.00690174582197764,Old-Biased
FBgn0030357,0.557509696801458,0.00571158787666877,0.0511622308086812,Old-Biased
FBgn0030456,0.591684582149763,0.00294015167847881,0.0326340410882777,Old-Biased
FBgn0030482,0.817136810865449,1.95114486990428e-06,0.000265516070378482,Old-Biased
FBgn0030499,0.50140167608036,0.0147915124204082,0.091379903224089,Old-Biased
FBgn0030521,0.604436405040922,0.00225173361933445,0.0276157058944054,Old-Biased
FBgn0030529,0.558019769717104,0.00565813274528157,0.0507749690077932,Old-Biased
FBgn0030691,0.53761685309125,0.00815083848824489,0.0637562437340352,Old-Biased
FBgn0030721,0.537239513843805,0.0082043401085216,0.0639698953775954,Old-Biased
FBgn0030749,0.551898894729348,0.0063279327743416,0.0544728632411694,Old-Biased
FBgn0030766,0.516193790634104,0.0116842292071005,0.0799938890029886,Old-Biased
FBgn0030790,0.63402063414841,0.0011594602992882,0.0181101864986306,Old-Biased
FBgn0030817,0.523844884368799,0.0103008433456203,0.0738301427095185,Old-Biased
FBgn0030881,0.608157170467061,0.00207873974088465,0.026172624316791,Old-Biased
FBgn0030890,0.531495978103494,0.00905526592031322,0.0675337925318255,Old-Biased
FBgn0030893,0.668705592412361,0.000486032013013625,0.010229326307791,Old-Biased
FBgn0030929,0.637591144557934,0.00106531387870696,0.0170141930403134,Old-Biased
FBgn0030964,0.620758738341605,0.00157401126318632,0.0215969998459846,Old-Biased
FBgn0030984,0.544757873910299,0.00719153892691718,0.0589931855491292,Old-Biased
FBgn0030993,0.649832894533447,0.00079042957881559,0.0138485492697603,Old-Biased
FBgn0031016,0.500381530249067,0.0150284947295334,0.0919858697739896,Old-Biased
FBgn0031051,0.513643426055872,0.0121778990167318,0.0824082076513718,Old-Biased
FBgn0031070,0.550878748898055,0.00644573653677836,0.0550102635363885,Old-Biased
FBgn0031174,0.64371201954569,0.000919100671568302,0.0155277994410876,Old-Biased
FBgn0031190,0.809485717130753,2.8943953610146e-06,0.000346420765256856,Old-Biased
FBgn0031213,0.669215665328008,0.000479461332572541,0.0101339763356928,Old-Biased
FBgn0031248,0.572238642212855,0.00432734811645338,0.042310901760677,Old-Biased
FBgn0031267,0.539147071838189,0.00793682667022677,0.0626246514233779,Old-Biased
FBgn0031307,0.542717582247714,0.00745552009002159,0.0604597033259383,Old-Biased
FBgn0031313,0.533536269766079,0.00874501274992348,0.0662646503872921,Old-Biased
FBgn0031356,0.594234946727995,0.00278983315646224,0.0319288048114009,Old-Biased
FBgn0031359,0.700330113182435,0.000198516342139383,0.00574944997904558,Old-Biased
FBgn0031413,0.649832894533447,0.00079042957881559,0.0138485492697603,Old-Biased
FBgn0031488,0.528435540609616,0.00953765417394516,0.0698724605928991,Old-Biased
FBgn0031489,0.629940050823239,0.00127567695791397,0.0190278902401162,Old-Biased
FBgn0031490,0.780411560938912,1.12013215105123e-05,0.000812218451718463,Old-Biased
FBgn0031534,0.507012478152469,0.0135419684203825,0.0865409066722143,Old-Biased
FBgn0031633,0.518744155212335,0.0112071090181943,0.0776911521191502,Old-Biased
FBgn0031678,0.543737728079006,0.0073225420457074,0.0594784404595726,Old-Biased
FBgn0031695,0.664625009087191,0.000541450962212101,0.0110126250134067,Old-Biased
FBgn0031701,0.56975144677697,0.00453902180178092,0.0436079715463169,Old-Biased
FBgn0031715,0.646263704105654,0.000863432480832755,0.0147635399928422,Old-Biased
FBgn0031735,0.511603134393287,0.0125850367841167,0.0831994067422441,Old-Biased
FBgn0031738,0.743686311012374,4.75991630216089e-05,0.00220957983858254,Old-Biased
FBgn0031888,0.655953769521203,0.000677533201451525,0.0127715651294487,Old-Biased
FBgn0031894,0.633510561232764,0.00117347325359707,0.0181577621514537,Old-Biased
FBgn0031939,0.522824738537506,0.0104770937156976,0.0743956032678629,Old-Biased
FBgn0031996,0.690128654869508,0.000268177359299715,0.00690174582197764,Old-Biased
FBgn0032002,0.510582988561994,0.012792748783915,0.0833879044746793,Old-Biased
FBgn0032004,0.574342103017787,0.00415485367524887,0.041109876902313,Old-Biased
FBgn0032006,0.611577425859971,0.00192979636045638,0.0248323795916758,Old-Biased
FBgn0032026,0.561590280126629,0.00529551321254824,0.0487089150494947,Old-Biased
FBgn0032050,0.500891603164713,0.014909619656031,0.0915921430040355,Old-Biased
FBgn0032082,0.535166792995311,0.00850343615006057,0.0650916638811934,Old-Biased
FBgn0032116,0.508032623983762,0.0133243364562435,0.0856170493896007,Old-Biased
FBgn0032117,0.775820904698095,1.36169534951469e-05,0.000901805440138597,Old-Biased
FBgn0032120,0.523844884368799,0.0103008433456203,0.0738301427095185,Old-Biased
FBgn0032122,0.584033488415068,0.00343275654340482,0.0363550143946522,Old-Biased
FBgn0032123,0.570771592608263,0.00445117584839314,0.0431816219511108,Old-Biased
FBgn0032124,0.551388821813702,0.0063866085299474,0.0546464850443561,Old-Biased
FBgn0032140,0.50140167608036,0.0147915124204082,0.091379903224089,Old-Biased
FBgn0032147,0.530985905187848,0.00913423369713984,0.0680205978616095,Old-Biased
FBgn0032154,0.609027061281739,0.00203996336214185,0.0258152815790027,Old-Biased
FBgn0032187,0.621778884172898,0.00153817544448881,0.0212816641581501,Old-Biased
FBgn0032234,0.514153498971518,0.0120778207157934,0.0817866877918826,Old-Biased
FBgn0032235,0.500891603164713,0.014909619656031,0.0915921430040355,Old-Biased
FBgn0032264,0.534046342681726,0.00866883861197371,0.0659389301465138,Old-Biased
FBgn0032390,0.76663959221646,1.98599995605914e-05,0.00118848937129467,Old-Biased
FBgn0032451,0.519764301043628,0.0110208005326895,0.0768824666374562,Old-Biased
FBgn0032456,0.685027925713045,0.000310327995531544,0.00764962359208526,Old-Biased
FBgn0032480,0.540677290585128,0.00772749238428522,0.0617081264835124,Old-Biased
FBgn0032507,0.500381530249067,0.0150284947295334,0.0919858697739896,Old-Biased
FBgn0032536,0.850801623298107,2.69578624924057e-07,8.39137805197156e-05,Old-Biased
FBgn0032587,0.748787040168838,3.95086084422636e-05,0.00194296295180914,Old-Biased
FBgn0032590,0.508542696899408,0.0132165982970787,0.0850446856652106,Old-Biased
FBgn0032633,0.552919040560641,0.00621192729328294,0.0541309523960287,Old-Biased
FBgn0032663,0.847093423118243,3.42906324300947e-07,8.94493168046547e-05,Old-Biased
FBgn0032665,0.506991295546564,0.0135465180063714,0.0865409066722143,Old-Biased
FBgn0032691,0.543737728079006,0.0073225420457074,0.0594784404595726,Old-Biased
FBgn0032694,0.565670863451799,0.00490507509252379,0.0459688829897466,Old-Biased
FBgn0032699,0.825808050431437,1.2201795334939e-06,0.000208987301478075,Old-Biased
FBgn0032702,0.555469405138872,0.00592964139691684,0.0526878869740357,Old-Biased
FBgn0032705,0.522824738537506,0.0104770937156976,0.0743956032678629,Old-Biased
FBgn0032787,0.554959332223226,0.00598522595861237,0.0530394600114677,Old-Biased
FBgn0032805,0.69828982151985,0.000211028639668483,0.00590523522948368,Old-Biased
FBgn0032821,0.512113207308933,0.0124822217610683,0.0831994067422441,Old-Biased
FBgn0032851,0.598730664960271,0.00254064877786221,0.0296927117168037,Old-Biased
FBgn0032899,0.628919904991946,0.00130623718828227,0.019195503296444,Old-Biased
FBgn0032900,0.614127790438202,0.00182472327858189,0.0237572752941449,Old-Biased
FBgn0032908,0.512239764386686,0.0124568186173469,0.0831994067422441,Old-Biased
FBgn0032934,0.58097305092119,0.00364837243995935,0.0380303586763445,Old-Biased
FBgn0032935,0.519254228127982,0.011113633860015,0.0771508307235425,Old-Biased
FBgn0032938,0.62279903000419,0.00150303684657084,0.0210298141321616,Old-Biased
FBgn0032943,0.514153498971518,0.0120778207157934,0.0817866877918826,Old-Biased
FBgn0032974,0.549348530151116,0.00662586105212187,0.055875470026977,Old-Biased
FBgn0033010,0.68145741530352,0.000343139282316033,0.00809678297037403,Old-Biased
FBgn0033015,0.720222956892643,0.00010646848600339,0.00371108049107958,Old-Biased
FBgn0033028,0.501911748996006,0.0146741693572248,0.0910513419079769,Old-Biased
FBgn0033032,0.530475832272201,0.00921376943493095,0.0684589271253583,Old-Biased
FBgn0033041,0.583523415499421,0.00346792839329356,0.0366493624031683,Old-Biased
FBgn0033050,0.566691009283092,0.00481132368021089,0.0453039710324312,Old-Biased
FBgn0033051,0.694719311110325,0.000234576852893126,0.00631513944888974,Old-Biased
FBgn0033062,0.539657144753836,0.00786653275736265,0.0623174931512287,Old-Biased
FBgn0033074,0.589134217571531,0.00309724989081336,0.0337739631342918,Old-Biased
FBgn0033075,0.521294519790567,0.0107461183721867,0.0756569382773232,Old-Biased
FBgn0033124,0.514663571887165,0.0119784179987556,0.0813353413531361,Old-Biased
FBgn0033130,0.547308238488531,0.00687252317199603,0.0571789323204427,Old-Biased
FBgn0033134,0.500891603164713,0.014909619656031,0.0915921430040355,Old-Biased
FBgn0033139,0.552408967644994,0.00626970658652833,0.0543958648301944,Old-Biased
FBgn0033153,0.791633165083131,6.81243504963956e-06,0.000593637980553679,Old-Biased
FBgn0033174,0.853862060791986,2.19949314380808e-07,7.80348746092487e-05,Old-Biased
FBgn0033177,0.645752311208276,0.000874351384318083,0.0149240664120547,Old-Biased
FBgn0033194,0.659014207015081,0.000626486246568318,0.0121316069657109,Old-Biased
FBgn0033205,0.581993196752483,0.00357526955786686,0.0374254244339827,Old-Biased
FBgn0033215,0.788062654673607,8.00574187520985e-06,0.000651877375314219,Old-Biased
FBgn0033226,0.604946477956568,0.00222732019800844,0.0274178424374422,Old-Biased
FBgn0033259,0.73042441520557,7.57808386261634e-05,0.00292920953662376,Old-Biased
FBgn0033265,0.666665300749776,0.000513097118451258,0.0105749103209436,Old-Biased
FBgn0033292,0.61052073798603,0.00197481244758218,0.025248116929577,Old-Biased
FBgn0033354,0.77786119636068,1.2491931678273e-05,0.000880105314127403,Old-Biased
